  Frequency            , DB(V(N00099)-V(N00103)), DB(V(N00115)-V(N00119)), DB(V(N00107)-V(N00111)), DB(V(N00123)-V(N00131)), DB((V(N00115)-V(N00119))/(V(N00099)-V(N00103))), DB((V(N00123)-V(N00131))/(V(N00107)-V(N00111)))
  2.426610095082e+05  ,-7.675243750049e+00  ,-9.764781434171e+00  ,-1.011121190931e+01  ,-1.219977064923e+01  ,-2.089537684122e+00  ,-2.088558739924e+00  
  2.440619068042e+05  ,-7.705095961411e+00  ,-9.794718885529e+00  ,-1.013620986437e+01  ,-1.222485386604e+01  ,-2.089622924119e+00  ,-2.088644001673e+00  
  2.454708915685e+05  ,-7.735184609453e+00  ,-9.824893606289e+00  ,-1.015942482657e+01  ,-1.224815492304e+01  ,-2.089708996836e+00  ,-2.088730096468e+00  
  2.468880104906e+05  ,-7.765476495857e+00  ,-9.855272404903e+00  ,-1.018084427675e+01  ,-1.226966130781e+01  ,-2.089795909046e+00  ,-2.088817031061e+00  
  2.483133105296e+05  ,-7.795937888946e+00  ,-9.885821556098e+00  ,-1.020045886836e+01  ,-1.228936368010e+01  ,-2.089883667152e+00  ,-2.088904811735e+00  
  2.497468389154e+05  ,-7.826534561618e+00  ,-9.916506839278e+00  ,-1.021826238604e+01  ,-1.230725583104e+01  ,-2.089972277660e+00  ,-2.088993445003e+00  
  2.511886431510e+05  ,-7.857231830573e+00  ,-9.947293577718e+00  ,-1.023425169528e+01  ,-1.232333463294e+01  ,-2.090061747144e+00  ,-2.089082937661e+00  
  2.526387710132e+05  ,-7.887994600396e+00  ,-9.978146682439e+00  ,-1.024842668382e+01  ,-1.233759997979e+01  ,-2.090152082043e+00  ,-2.089173295972e+00  
  2.540972705549e+05  ,-7.918787405486e+00  ,-1.000903069469e+01  ,-1.026079019795e+01  ,-1.235005472464e+01  ,-2.090243289202e+00  ,-2.089264526691e+00  
  2.555641901064e+05  ,-7.949574459354e+00  ,-1.003990983440e+01  ,-1.027134796860e+01  ,-1.236070460493e+01  ,-2.090335375047e+00  ,-2.089356636332e+00  
  2.570395782769e+05  ,-7.980319703135e+00  ,-1.007074804929e+01  ,-1.028010853291e+01  ,-1.236955816462e+01  ,-2.090428346159e+00  ,-2.089449631716e+00  
  2.585234839562e+05  ,-8.010986855946e+00  ,-1.010150906511e+01  ,-1.028708314948e+01  ,-1.237662666855e+01  ,-2.090522209161e+00  ,-2.089543519073e+00  
  2.600159563165e+05  ,-8.041539467663e+00  ,-1.013215643832e+01  ,-1.029228570543e+01  ,-1.238192401067e+01  ,-2.090616970659e+00  ,-2.089638305242e+00  
  2.615170448138e+05  ,-8.071940976691e+00  ,-1.016265361395e+01  ,-1.029573262087e+01  ,-1.238546661764e+01  ,-2.090712637263e+00  ,-2.089733996772e+00  
  2.630267991895e+05  ,-8.102154765450e+00  ,-1.019296398114e+01  ,-1.029744274608e+01  ,-1.238727334657e+01  ,-2.090809215689e+00  ,-2.089830600489e+00  
  2.645452694724e+05  ,-8.132144221424e+00  ,-1.022305093387e+01  ,-1.029743725529e+01  ,-1.238736537801e+01  ,-2.090906712442e+00  ,-2.089928122717e+00  
  2.660725059799e+05  ,-8.161872797359e+00  ,-1.025287793169e+01  ,-1.029573953780e+01  ,-1.238576610807e+01  ,-2.091005134327e+00  ,-2.090026570276e+00  
  2.676085593199e+05  ,-8.191304076309e+00  ,-1.028240856403e+01  ,-1.029237508247e+01  ,-1.238250103230e+01  ,-2.091104487723e+00  ,-2.090125949826e+00  
  2.691534803927e+05  ,-8.220401834748e+00  ,-1.031160661441e+01  ,-1.028737136357e+01  ,-1.237759763140e+01  ,-2.091204779659e+00  ,-2.090226267836e+00  
  2.707073203921e+05  ,-8.249130112428e+00  ,-1.034043612883e+01  ,-1.028075772253e+01  ,-1.237108525368e+01  ,-2.091306016403e+00  ,-2.090327531147e+00  
  2.722701308078e+05  ,-8.277453276617e+00  ,-1.036886148156e+01  ,-1.027256524742e+01  ,-1.236299499396e+01  ,-2.091408204942e+00  ,-2.090429746540e+00  
  2.738419634264e+05  ,-8.305336094166e+00  ,-1.039684744582e+01  ,-1.026282665430e+01  ,-1.235335957465e+01  ,-2.091511351651e+00  ,-2.090532920353e+00  
  2.754228703338e+05  ,-8.332743801795e+00  ,-1.042435926514e+01  ,-1.025157616599e+01  ,-1.234221322539e+01  ,-2.091615463341e+00  ,-2.090637059398e+00  
  2.770129039164e+05  ,-8.359642175911e+00  ,-1.045136272251e+01  ,-1.023884939253e+01  ,-1.232959156284e+01  ,-2.091720546597e+00  ,-2.090742170313e+00  
  2.786121168630e+05  ,-8.385997605619e+00  ,-1.047782421366e+01  ,-1.022468321174e+01  ,-1.231553147148e+01  ,-2.091826608045e+00  ,-2.090848259739e+00  
  2.802205621667e+05  ,-8.411777164990e+00  ,-1.050371081928e+01  ,-1.020911565218e+01  ,-1.230007098645e+01  ,-2.091933654294e+00  ,-2.090955334265e+00  
  2.818382931264e+05  ,-8.436948683292e+00  ,-1.052899037563e+01  ,-1.019218577672e+01  ,-1.228324917733e+01  ,-2.092041692335e+00  ,-2.091063400611e+00  
  2.834653633490e+05  ,-8.461480819551e+00  ,-1.055363154781e+01  ,-1.017393356949e+01  ,-1.226510603482e+01  ,-2.092150728255e+00  ,-2.091172465334e+00  
  2.851018267504e+05  ,-8.485343131878e+00  ,-1.057760390080e+01  ,-1.015439982551e+01  ,-1.224568236056e+01  ,-2.092260768923e+00  ,-2.091282535052e+00  
  2.867477375581e+05  ,-8.508506148307e+00  ,-1.060087796931e+01  ,-1.013362604268e+01  ,-1.222501965920e+01  ,-2.092371820999e+00  ,-2.091393616512e+00  
  2.884031503127e+05  ,-8.530941434841e+00  ,-1.062342532584e+01  ,-1.011165431824e+01  ,-1.220316003426e+01  ,-2.092483891001e+00  ,-2.091505716026e+00  
  2.900681198693e+05  ,-8.552621665753e+00  ,-1.064521865130e+01  ,-1.008852724748e+01  ,-1.218014608796e+01  ,-2.092596985550e+00  ,-2.091618840475e+00  
  2.917427014001e+05  ,-8.573520685747e+00  ,-1.066623179691e+01  ,-1.006428782823e+01  ,-1.215602082453e+01  ,-2.092711111163e+00  ,-2.091732996298e+00  
  2.934269503956e+05  ,-8.593613574588e+00  ,-1.068643984901e+01  ,-1.003897936802e+01  ,-1.213082755796e+01  ,-2.092826274422e+00  ,-2.091848189942e+00  
  2.951209226666e+05  ,-8.612876707891e+00  ,-1.070581918986e+01  ,-1.001264539590e+01  ,-1.210460982417e+01  ,-2.092942481972e+00  ,-2.091964428275e+00  
  2.968246743463e+05  ,-8.631287813754e+00  ,-1.072434755391e+01  ,-9.985329578957e+00  ,-1.207741129649e+01  ,-2.093059740159e+00  ,-2.092081717537e+00  
  2.985382618918e+05  ,-8.648826026875e+00  ,-1.074200408238e+01  ,-9.957075643178e+00  ,-1.204927570738e+01  ,-2.093178055509e+00  ,-2.092200064199e+00  
  3.002617420861e+05  ,-8.665471939247e+00  ,-1.075876937387e+01  ,-9.927927298252e+00  ,-1.202024677320e+01  ,-2.093297434621e+00  ,-2.092319474948e+00  
  3.019951720402e+05  ,-8.681207646333e+00  ,-1.077462553012e+01  ,-9.897928167558e+00  ,-1.199036812373e+01  ,-2.093417883786e+00  ,-2.092439956176e+00  
  3.037386091946e+05  ,-8.696016787898e+00  ,-1.078955619754e+01  ,-9.867121722836e+00  ,-1.195968323712e+01  ,-2.093539409637e+00  ,-2.092561514282e+00  
  3.054921113216e+05  ,-8.709884588127e+00  ,-1.080354660657e+01  ,-9.835551222211e+00  ,-1.192823537773e+01  ,-2.093662018448e+00  ,-2.092684155517e+00  
  3.072557365267e+05  ,-8.722797883471e+00  ,-1.081658359991e+01  ,-9.803259652833e+00  ,-1.189606753927e+01  ,-2.093785716439e+00  ,-2.092807886440e+00  
  3.090295432514e+05  ,-8.734745156369e+00  ,-1.082865566659e+01  ,-9.770289679092e+00  ,-1.186322239260e+01  ,-2.093910510223e+00  ,-2.092932713508e+00  
  3.108135902740e+05  ,-8.745716551220e+00  ,-1.083975295728e+01  ,-9.736683593781e+00  ,-1.182974223661e+01  ,-2.094036406057e+00  ,-2.093058642825e+00  
  3.126079367124e+05  ,-8.755703894360e+00  ,-1.084986730448e+01  ,-9.702483272121e+00  ,-1.179566895288e+01  ,-2.094163410115e+00  ,-2.093185680763e+00  
  3.144126420259e+05  ,-8.764700704692e+00  ,-1.085899223348e+01  ,-9.667730132846e+00  ,-1.176104396646e+01  ,-2.094291528792e+00  ,-2.093313833611e+00  
  3.162277660168e+05  ,-8.772702198887e+00  ,-1.086712296713e+01  ,-9.632465098836e+00  ,-1.172590820642e+01  ,-2.094420768246e+00  ,-2.093443107585e+00  
  3.180533688330e+05  ,-8.779705292201e+00  ,-1.087425642680e+01  ,-9.596728565551e+00  ,-1.169030207435e+01  ,-2.094551134597e+00  ,-2.093573508797e+00  
  3.198895109691e+05  ,-8.785708589906e+00  ,-1.088039122407e+01  ,-9.560560368839e+00  ,-1.165426541230e+01  ,-2.094682634166e+00  ,-2.093705043460e+00  
  3.217362532696e+05  ,-8.790712378566e+00  ,-1.088552765137e+01  ,-9.523999758822e+00  ,-1.161783747635e+01  ,-2.094815272799e+00  ,-2.093837717529e+00  
  3.235936569296e+05  ,-8.794718609958e+00  ,-1.088966766668e+01  ,-9.487085374620e+00  ,-1.158105691195e+01  ,-2.094949056726e+00  ,-2.093971537328e+00  
  3.254617834980e+05  ,-8.797730872879e+00  ,-1.089281486481e+01  ,-9.449855223661e+00  ,-1.154396173242e+01  ,-2.095083991933e+00  ,-2.094106508754e+00  
  3.273406948788e+05  ,-8.799754371962e+00  ,-1.089497445630e+01  ,-9.412346661673e+00  ,-1.150658929934e+01  ,-2.095220084340e+00  ,-2.094242637664e+00  
  3.292304533334e+05  ,-8.800795890241e+00  ,-1.089615323013e+01  ,-9.374596376874e+00  ,-1.146897630705e+01  ,-2.095357339885e+00  ,-2.094379930181e+00  
  3.311311214826e+05  ,-8.800863753545e+00  ,-1.089635951801e+01  ,-9.336640374217e+00  ,-1.143115876613e+01  ,-2.095495764461e+00  ,-2.094518391911e+00  
  3.330427623087e+05  ,-8.799967785891e+00  ,-1.089560314969e+01  ,-9.298513964267e+00  ,-1.139317199328e+01  ,-2.095635363795e+00  ,-2.094658029015e+00  
  3.349654391578e+05  ,-8.798119265777e+00  ,-1.089389540945e+01  ,-9.260251751944e+00  ,-1.135505059887e+01  ,-2.095776143669e+00  ,-2.094798846922e+00  
  3.368992157415e+05  ,-8.795330871204e+00  ,-1.089124898119e+01  ,-9.221887627049e+00  ,-1.131682847870e+01  ,-2.095918109989e+00  ,-2.094940851651e+00  
  3.388441561392e+05  ,-8.791616627710e+00  ,-1.088767789588e+01  ,-9.183454757485e+00  ,-1.127853880611e+01  ,-2.096061268171e+00  ,-2.095084048627e+00  
  3.408003248004e+05  ,-8.786991849792e+00  ,-1.088319747364e+01  ,-9.144985582391e+00  ,-1.124021402595e+01  ,-2.096205623849e+00  ,-2.095228443555e+00  
  3.427677865465e+05  ,-8.781473078347e+00  ,-1.087782426095e+01  ,-9.106511807385e+00  ,-1.120188584936e+01  ,-2.096351182608e+00  ,-2.095374041977e+00  
  3.447466065732e+05  ,-8.775078019379e+00  ,-1.087157596935e+01  ,-9.068064401568e+00  ,-1.116358525091e+01  ,-2.096497949975e+00  ,-2.095520849343e+00  
  3.467368504525e+05  ,-8.767825473979e+00  ,-1.086447140512e+01  ,-9.029673592522e+00  ,-1.112534246335e+01  ,-2.096645931141e+00  ,-2.095668870828e+00  
  3.487385841352e+05  ,-8.759735274649e+00  ,-1.085653040635e+01  ,-8.991368866180e+00  ,-1.108718697838e+01  ,-2.096795131699e+00  ,-2.095818112200e+00  
  3.507518739526e+05  ,-8.750828211661e+00  ,-1.084777376850e+01  ,-8.953178964270e+00  ,-1.104914754286e+01  ,-2.096945556838e+00  ,-2.095968578588e+00  
  3.527767866189e+05  ,-8.741125965721e+00  ,-1.083822317736e+01  ,-8.915131883846e+00  ,-1.101125215896e+01  ,-2.097097211637e+00  ,-2.096120275118e+00  
  3.548133892336e+05  ,-8.730651034008e+00  ,-1.082790113531e+01  ,-8.877254876538e+00  ,-1.097352808347e+01  ,-2.097250101304e+00  ,-2.096273206932e+00  
  3.568617492835e+05  ,-8.719426659493e+00  ,-1.081683089029e+01  ,-8.839574448856e+00  ,-1.093600182777e+01  ,-2.097404230792e+00  ,-2.096427378912e+00  
  3.589219346450e+05  ,-8.707476758173e+00  ,-1.080503636343e+01  ,-8.802116363198e+00  ,-1.089869915962e+01  ,-2.097559605258e+00  ,-2.096582796421e+00  
  3.609940135864e+05  ,-8.694825847341e+00  ,-1.079254207675e+01  ,-8.764905637530e+00  ,-1.086164510155e+01  ,-2.097716229409e+00  ,-2.096739464023e+00  
  3.630780547701e+05  ,-8.681498975436e+00  ,-1.077937308354e+01  ,-8.727966547145e+00  ,-1.082486393386e+01  ,-2.097874108105e+00  ,-2.096897386712e+00  
  3.651741272548e+05  ,-8.667521649670e+00  ,-1.076555489583e+01  ,-8.691322625517e+00  ,-1.078837919473e+01  ,-2.098033246157e+00  ,-2.097056569212e+00  
  3.672823004981e+05  ,-8.652919769293e+00  ,-1.075111341741e+01  ,-8.654996665392e+00  ,-1.075221368140e+01  ,-2.098193648121e+00  ,-2.097217016004e+00  
  3.694026443583e+05  ,-8.637719556311e+00  ,-1.073607487482e+01  ,-8.619010720437e+00  ,-1.071638945209e+01  ,-2.098355318506e+00  ,-2.097378731658e+00  
  3.715352290972e+05  ,-8.621947489589e+00  ,-1.072046575149e+01  ,-8.583386107036e+00  ,-1.068092782792e+01  ,-2.098518261903e+00  ,-2.097541720885e+00  
  3.736801253821e+05  ,-8.605630240106e+00  ,-1.070431272274e+01  ,-8.548143404492e+00  ,-1.064584939243e+01  ,-2.098682482638e+00  ,-2.097705987938e+00  
  3.758374042884e+05  ,-8.588794610524e+00  ,-1.068764259537e+01  ,-8.513302458447e+00  ,-1.061117399547e+01  ,-2.098847984844e+00  ,-2.097871537022e+00  
  3.780071373018e+05  ,-8.571467473022e+00  ,-1.067048224586e+01  ,-8.478882380878e+00  ,-1.057692075330e+01  ,-2.099014772839e+00  ,-2.098038372418e+00  
  3.801893963206e+05  ,-8.553675713190e+00  ,-1.065285856402e+01  ,-8.444901552869e+00  ,-1.054310805110e+01  ,-2.099182850829e+00  ,-2.098206498229e+00  
  3.823842536581e+05  ,-8.535446174222e+00  ,-1.063479839675e+01  ,-8.411377624915e+00  ,-1.050975354337e+01  ,-2.099352222523e+00  ,-2.098375918455e+00  
  3.845917820454e+05  ,-8.516805604986e+00  ,-1.061632849697e+01  ,-8.378327520682e+00  ,-1.047687415747e+01  ,-2.099522891980e+00  ,-2.098546636792e+00  
  3.868120546331e+05  ,-8.497780608609e+00  ,-1.059747547141e+01  ,-8.345767436271e+00  ,-1.044448609342e+01  ,-2.099694862797e+00  ,-2.098718657154e+00  
  3.890451449943e+05  ,-8.478397596530e+00  ,-1.057826573535e+01  ,-8.313712844395e+00  ,-1.041260482761e+01  ,-2.099868138818e+00  ,-2.098891983211e+00  
  3.912911271269e+05  ,-8.458682744282e+00  ,-1.055872546793e+01  ,-8.282178494218e+00  ,-1.038124511287e+01  ,-2.100042723647e+00  ,-2.099066618652e+00  
  3.935500754558e+05  ,-8.438661949113e+00  ,-1.053888056962e+01  ,-8.251178415551e+00  ,-1.035042098235e+01  ,-2.100218620503e+00  ,-2.099242566799e+00  
  3.958220648357e+05  ,-8.418360789769e+00  ,-1.051875662268e+01  ,-8.220725918588e+00  ,-1.032014574942e+01  ,-2.100395832916e+00  ,-2.099419830829e+00  
  3.981071705535e+05  ,-8.397804493075e+00  ,-1.049837885706e+01  ,-8.190833598703e+00  ,-1.029043201312e+01  ,-2.100574363982e+00  ,-2.099598414415e+00  
  4.004054683306e+05  ,-8.377017898378e+00  ,-1.047777211538e+01  ,-8.161513336585e+00  ,-1.026129165679e+01  ,-2.100754217002e+00  ,-2.099778320200e+00  
  4.027170343255e+05  ,-8.356025427023e+00  ,-1.045696082169e+01  ,-8.132776303362e+00  ,-1.023273585483e+01  ,-2.100935394664e+00  ,-2.099959551467e+00  
  4.050419451365e+05  ,-8.334851055325e+00  ,-1.043596895550e+01  ,-8.104632961223e+00  ,-1.020477507233e+01  ,-2.101117900170e+00  ,-2.100142111105e+00  
  4.073802778041e+05  ,-8.313518287747e+00  ,-1.041482002366e+01  ,-8.077093068358e+00  ,-1.017741906999e+01  ,-2.101301735917e+00  ,-2.100326001627e+00  
  4.097321098135e+05  ,-8.292050133777e+00  ,-1.039353703848e+01  ,-8.050165682197e+00  ,-1.015067690796e+01  ,-2.101486904699e+00  ,-2.100511225761e+00  
  4.120975190973e+05  ,-8.270469088029e+00  ,-1.037214249708e+01  ,-8.023859162629e+00  ,-1.012455694869e+01  ,-2.101673409051e+00  ,-2.100697786062e+00  
  4.144765840379e+05  ,-8.248797111793e+00  ,-1.035065836300e+01  ,-7.998181177302e+00  ,-1.009906686226e+01  ,-2.101861251212e+00  ,-2.100885684956e+00  
  4.168693834703e+05  ,-8.227055616114e+00  ,-1.032910604961e+01  ,-7.973138705203e+00  ,-1.007421362973e+01  ,-2.102050433491e+00  ,-2.101074924530e+00  
  4.192759966846e+05  ,-8.205265449444e+00  ,-1.030750640723e+01  ,-7.948738042756e+00  ,-1.005000354972e+01  ,-2.102240957788e+00  ,-2.101265506967e+00  
  4.216965034286e+05  ,-8.183446883784e+00  ,-1.028587971021e+01  ,-7.924984808883e+00  ,-1.002644224304e+01  ,-2.102432826423e+00  ,-2.101457434161e+00  
  4.241309839105e+05  ,-8.161619606801e+00  ,-1.026424564763e+01  ,-7.901883951070e+00  ,-1.000353465904e+01  ,-2.102626040830e+00  ,-2.101650707967e+00  
  4.265795188016e+05  ,-8.139802712255e+00  ,-1.024262331510e+01  ,-7.879439752352e+00  ,-9.981285082326e+00  ,-2.102820602845e+00  ,-2.101845329974e+00  
  4.290421892389e+05  ,-8.118014694966e+00  ,-1.022103120908e+01  ,-7.857655837144e+00  ,-9.959697139014e+00  ,-2.103016514111e+00  ,-2.102041301871e+00  
  4.315190768278e+05  ,-8.096273444557e+00  ,-1.019948722046e+01  ,-7.836535180575e+00  ,-9.938773805753e+00  ,-2.103213775906e+00  ,-2.102238625178e+00  
  4.340102636447e+05  ,-8.074596245041e+00  ,-1.017800863468e+01  ,-7.816080115081e+00  ,-9.918517415959e+00  ,-2.103412389644e+00  ,-2.102437300877e+00  
  4.365158322402e+05  ,-8.052999770242e+00  ,-1.015661212618e+01  ,-7.796292339868e+00  ,-9.898929670077e+00  ,-2.103612355941e+00  ,-2.102637330209e+00  
  4.390358656410e+05  ,-8.031500086215e+00  ,-1.013531376251e+01  ,-7.777172929988e+00  ,-9.880011644127e+00  ,-2.103813676299e+00  ,-2.102838714140e+00  
  4.415704473533e+05  ,-8.010112650525e+00  ,-1.011412900179e+01  ,-7.758722345882e+00  ,-9.861763799353e+00  ,-2.104016351270e+00  ,-2.103041453471e+00  
  4.441196613656e+05  ,-7.988852315134e+00  ,-1.009307269672e+01  ,-7.740940444604e+00  ,-9.844185993354e+00  ,-2.104220381586e+00  ,-2.103245548750e+00  
  4.466835921510e+05  ,-7.967733330838e+00  ,-1.007215909837e+01  ,-7.723826489541e+00  ,-9.827277490278e+00  ,-2.104425767536e+00  ,-2.103451000737e+00  
  4.492623246703e+05  ,-7.946769349682e+00  ,-1.005140185949e+01  ,-7.707379162557e+00  ,-9.811036972065e+00  ,-2.104632509803e+00  ,-2.103657809508e+00  
  4.518559443749e+05  ,-7.925973431272e+00  ,-1.003081403948e+01  ,-7.691596576145e+00  ,-9.795462551554e+00  ,-2.104840608213e+00  ,-2.103865975409e+00  
  4.544645372095e+05  ,-7.905358049346e+00  ,-1.001040811235e+01  ,-7.676476286031e+00  ,-9.780551784453e+00  ,-2.105050063000e+00  ,-2.104075498422e+00  
  4.570881896149e+05  ,-7.884935098294e+00  ,-9.990195972388e+00  ,-7.662015303412e+00  ,-9.766301681815e+00  ,-2.105260874094e+00  ,-2.104286378403e+00  
  4.597269885309e+05  ,-7.864715899543e+00  ,-9.970188940539e+00  ,-7.648210109834e+00  ,-9.752708724967e+00  ,-2.105473040996e+00  ,-2.104498615133e+00  
  4.623810213993e+05  ,-7.844711213108e+00  ,-9.950397776304e+00  ,-7.635056670570e+00  ,-9.739768878640e+00  ,-2.105686563195e+00  ,-2.104712208070e+00  
  4.650503761666e+05  ,-7.824931242002e+00  ,-9.930832682262e+00  ,-7.622550449017e+00  ,-9.727477605620e+00  ,-2.105901440260e+00  ,-2.104927156603e+00  
  4.677351412872e+05  ,-7.805385644951e+00  ,-9.911503316375e+00  ,-7.610686422275e+00  ,-9.715829882274e+00  ,-2.106117671424e+00  ,-2.105143459999e+00  
  4.704354057260e+05  ,-7.786083545190e+00  ,-9.892418800723e+00  ,-7.599459095898e+00  ,-9.704820213115e+00  ,-2.106335255533e+00  ,-2.105361117217e+00  
  4.731512589615e+05  ,-7.767033540128e+00  ,-9.873587731644e+00  ,-7.588862520295e+00  ,-9.694442647569e+00  ,-2.106554191516e+00  ,-2.105580127275e+00  
  4.758827909888e+05  ,-7.748243711526e+00  ,-9.855018189643e+00  ,-7.578890306580e+00  ,-9.684690795284e+00  ,-2.106774478117e+00  ,-2.105800488704e+00  
  4.786300923226e+05  ,-7.729721637982e+00  ,-9.836717751772e+00  ,-7.569535642740e+00  ,-9.675557842916e+00  ,-2.106996113790e+00  ,-2.106022200176e+00  
  4.813932540002e+05  ,-7.711474403873e+00  ,-9.818693500904e+00  ,-7.560791310777e+00  ,-9.667036570845e+00  ,-2.107219097031e+00  ,-2.106245260068e+00  
  4.841723675841e+05  ,-7.693508611932e+00  ,-9.800952037688e+00  ,-7.552649703631e+00  ,-9.659119370045e+00  ,-2.107443425756e+00  ,-2.106469666414e+00  
  4.869675251659e+05  ,-7.675830393931e+00  ,-9.783499492218e+00  ,-7.545102842220e+00  ,-9.651798259569e+00  ,-2.107669098287e+00  ,-2.106695417350e+00  
  4.897788193685e+05  ,-7.658445422988e+00  ,-9.766341535225e+00  ,-7.538142392847e+00  ,-9.645064903607e+00  ,-2.107896112237e+00  ,-2.106922510761e+00  
  4.926063433496e+05  ,-7.641358924831e+00  ,-9.749483390019e+00  ,-7.531759684464e+00  ,-9.638910628524e+00  ,-2.108124465188e+00  ,-2.107150944060e+00  
  4.954501908048e+05  ,-7.624575688252e+00  ,-9.732929842915e+00  ,-7.525945726829e+00  ,-9.633326441766e+00  ,-2.108354154664e+00  ,-2.107380714937e+00  
  4.983104559705e+05  ,-7.608100078488e+00  ,-9.716685256696e+00  ,-7.520691227584e+00  ,-9.628303048207e+00  ,-2.108585178208e+00  ,-2.107611820623e+00  
  5.011872336273e+05  ,-7.591936049326e+00  ,-9.700753581955e+00  ,-7.515986610196e+00  ,-9.623830868428e+00  ,-2.108817532629e+00  ,-2.107844258231e+00  
  5.040806191027e+05  ,-7.576087152557e+00  ,-9.685138367472e+00  ,-7.511822031640e+00  ,-9.619900056557e+00  ,-2.109051214915e+00  ,-2.108078024917e+00  
  5.069907082747e+05  ,-7.560556550354e+00  ,-9.669842772233e+00  ,-7.508187399689e+00  ,-9.616500516700e+00  ,-2.109286221879e+00  ,-2.108313117011e+00  
  5.099175975749e+05  ,-7.545347029323e+00  ,-9.654869579494e+00  ,-7.505072390817e+00  ,-9.613621922282e+00  ,-2.109522550171e+00  ,-2.108549531465e+00  
  5.128613839914e+05  ,-7.530461009287e+00  ,-9.640221205248e+00  ,-7.502466467683e+00  ,-9.611253732186e+00  ,-2.109760195961e+00  ,-2.108787264503e+00  
  5.158221650723e+05  ,-7.515900555576e+00  ,-9.625899711204e+00  ,-7.500358895710e+00  ,-9.609385208134e+00  ,-2.109999155628e+00  ,-2.109026312424e+00  
  5.188000389290e+05  ,-7.501667390773e+00  ,-9.611906815934e+00  ,-7.498738760880e+00  ,-9.608005432219e+00  ,-2.110239425161e+00  ,-2.109266671339e+00  
  5.217951042390e+05  ,-7.487762905716e+00  ,-9.598243905988e+00  ,-7.497594985979e+00  ,-9.607103322700e+00  ,-2.110481000272e+00  ,-2.109508336721e+00  
  5.248074602498e+05  ,-7.474188170085e+00  ,-9.584912046880e+00  ,-7.496916347560e+00  ,-9.606667652181e+00  ,-2.110723876795e+00  ,-2.109751304621e+00  
